Изображения,Название,Артикул,Цена,Валюта,Наличие,Бренд,Категория,Подкатегория,Раздел,URL,Описание,Код товара,Напряжение,Мощность,Ширина,Глубина,Высота,Вес,Количество мест,Размеры,Остаток,Файлы,Старая цена,Видео,Вес (без упаковки),Родина бренда,Страна-производитель,Объем,Вес (с упаковкой)
https://cdn.entero.ru/mp@2x/cd/37/cd37de1efd439987b8357596403e198a.jpg;https://cdn.entero.ru/mp@2x/4f/9d/4f9d84ba50ab3e98a130c1635ea378f1.jpg;https://cdn.entero.ru/mp@2x/f3/53/f353be3cf4755f9b4cc735da2424ddc2.jpg,Аэрофритюрница Profi Cook PC-FR 1242 H,PC-FR 1242 H / 501242,25115,RUB,Нет,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/303285,"<p>Аэрофритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/303285"">Profi Cook PC-FR 1242 H</a></b> используется в домашних условиях для приготовления различных блюд с хрустящей корочкой без использования масла либо с добавлением небольшого его количества благодаря принудительной циркуляции горячего воздуха в камере. Модель оснащена 2 выдвижными контейнерами со съемными решетчатыми поддонами, вертикальными рукоятками, кабелем питания с вилкой, сенсорной панелью управления, 2 цифровыми дисплеями и светодиодной подсветкой индикации. Корпус выполнен из ударопрочного пластика черного цвета с вставками из нержавеющей стали на фронтальных панелях.</p>

<p><b>Особенности:</b></p>

<ul>
<li>11 предустановленных программ приготовления:
<ul>
<li>Картофель фри</li>
<li>Котлеты</li>
<li>Куриные ножки</li>
<li>Стейк</li>
<li>Креветки</li>
<li>Рыба</li>
<li>Пицца</li>
<li>Бекон</li>
<li>Торт</li>
<li>Разогрев</li>
<li>Размораживание</li>
</ul>
</li>
<li>Ручной режим с установкой температуры и длительности приготовления</li>
<li>Цифровая индикация температуры и длительности</li>
<li>Интегрированные в клавиши символьные светодиодные индикаторы программ</li>
<li>Звуковая сигнализация для оповещения о готовности к загрузке после преднагрева, переворачивании продукта в середине цикла и окончании приготовления</li>
<li>Независимая или синхронная регулировка параметров обоих контейнеров</li>
<li>Простое управление с помощью легких прикосновений и удобного меню</li>
<li>Устойчивая нескользящая база</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Диапазон регулировки температуры: от 40 до 200 °C</li>
<li>Диапазон регулировки длительности: от 1 до 60 мин.</li>
</ul>",303285,220 В,2х1.2 кВт,400 мм,345 мм,325 мм,,,,0,https://entero.ru/manuals/363527/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Profi%20Cook%20PC-FR%201242%20H.pdf,27005,,7.7 кг,Германия,Китай,2х4.5 л,
https://cdn.entero.ru/mp@2x/15/28/15288e3e29dabdfab61bc6117ed5a032.jpg;https://cdn.entero.ru/mp@2x/54/cb/54cb7ebf7b227d4a0adb99ed79bd5d7d.jpg;https://cdn.entero.ru/mp@2x/dd/d5/ddd5f86b1471ee3093a5acd97efb022e.jpg;https://cdn.entero.ru/mp@2x/c5/fc/c5fcb3359bf5b52b5b709e23e42fdf59.jpg;https://cdn.entero.ru/mp@2x/a9/06/a906c58d7cfe0953a6d8c32d003c6262.jpg;https://cdn.entero.ru/mp@2x/07/10/0710e2d0c00616e52d8780fb925259b0.jpg,Фритюрница-фондю Princess 182611,Фритюрница-фондю Princess 182611,4517,RUB,Нет,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/211290,"<p>Фритюрница-фондю <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/211290"">Princess 182611</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира и фондю в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева, резервуаром для масла с антипригарным покрытием, корзиной для жарки с ручкой и съемной крышкой с фильтром против запахов и смотровым окном. Корпус выполнен из нержавеющей стали.</p>

<p>В комплект поставки входят 6 вилок с цветными наконечниками и кольцо для фондю.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Компактный размер</li>
<li>На корпусе указана информация о времени и температуре приготовления различных продуктов</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева </li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: до 190 °C</li>
</ul>",211290,220 В,0.84 кВт,,,,,,,0,https://entero.ru/manuals/247795/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Princess%20182611%20%28%D0%B0%D0%BD%D0%B3%D0%BB.%29.pdf,,,,Нидерланды,Китай,1.2 л,
https://cdn.entero.ru/mp@2x/dc/00/dc004cec476ac88dc0a584b819da4558.jpg;https://cdn.entero.ru/mp@2x/0a/15/0a15c660eff70375a617a8efb8a4207d.jpg,Фритюрница Clatronic FR 3390,Фритюрница Clatronic FR 3390,5729,RUB,Нет,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/172592,"<p><span class=""b"">Фритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/172592"">Clatronic FR 3390</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена термостатом, контрольными лампами питания и нагрева, съемной крышкой на пружине со смотровым окном и ручками для переноски. Контейнер для масла имеет антипригарное покрытие.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Плавная регулировка температуры</li>
<li>Корзина для жарки поднимается / опускается при закрытой крыше</li>
<li>Фильтр от запахов и дыма</li>
<li>Теплоизолированный корпус</li>
<li>Резервуар для конденсата</li>
<li>Выключатель питания</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Температурный режим: от 130 до 190 °C</li>
<li>Объем: 2 л</li>
<li>Напряжение: 220 В</li>
<li>Мощность: 1,8 кВт</li>
</ul>",172592,,,,,,,,,0,https://entero.ru/manuals/199079/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Clatronic%20FR%203390.pdf,,,,,,,
https://cdn.entero.ru/mp@2x/89/c6/89c65ef59ec2c55027aaa48c55b0e360.jpg;https://cdn.entero.ru/mp@2x/dd/7f/dd7f34f2c650da61b3895032acdb4f93.jpg;https://cdn.entero.ru/mp@2x/d8/0c/d80cb73260e62fc91367151b6f9666fe.jpg;https://cdn.entero.ru/mp@2x/7a/21/7a219b655e8a7799d5773da6ead89f8c.jpg,Фритюрница Taurus Fry Solution,Фритюрница Taurus Fry Solution,6990,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/250446,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250446"">Taurus Fry Solution</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева и нескользящими ножками. Корпус выполнен из нержавеющей стали, чаша - эмалированная, крышка - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Холодная зона для масла</li>
<li>2 ручки по бокам для переноски</li>
<li>Крышка со смотровым окном</li>
<li>Съемная ручка корзины</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 150 до 190 °C</li>
<li>Загрузка продукта: до 0,5 кг</li>
</ul>",250446,220 В,2 кВт,,,,,,,0,https://entero.ru/manuals/307167/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Fry%20Solution.pdf,,,,Испания,Китай,1.5 л,
https://cdn.entero.ru/mp@2x/1f/30/1f3011ec7aac15aa5ebb1fee03923063.jpg,Фритюрница Taurus Professional 2,Фритюрница Taurus Professional 2,8500,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/250441,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250441"">Taurus Professional 2</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева и нескользящими ножками. Корпус, чаша и крышка выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Холодная зона для масла</li>
<li>2 ручки по бокам для переноски</li>
<li>Опоры для подвешивания козины после жарки с целью удаления излишков масла</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
<li>Отсек для хранения шнура</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: до 190 °C</li>
<li>Загрузка продукта: до 0,6 кг</li>
</ul>",250441,220 В,1.7 кВт,,,,,,,0,,,,,Испания,Китай,2 л,
https://cdn.entero.ru/mp@2x/86/f9/86f921a7a92f87943c8c1f6b30b297bf.jpg,Фритюрница Taurus F3,Фритюрница Taurus F3,8750,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/250445,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250445"">Taurus F3</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева и нескользящими ножками. Корпус выполнен из нержавеющей стали, чаша - эмалированная, крышка - из пластика.</p>

<p><b>Особенности:</b></p>

<ul>
<li>2 ручки по бокам для переноски</li>
<li>Съемная ручка корзины</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 150 до 190 °C</li>
<li>Загрузка продукта: до 1 кг</li>
</ul>",250445,220 В,2 кВт,,,,,,,0,https://entero.ru/manuals/307166/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20F3.pdf,,,,Испания,Китай,3 л,
https://cdn.entero.ru/mp@2x/e0/e5/e0e5d2edc014e187a35a9f951b81d77d.jpg;https://cdn.entero.ru/mp@2x/e7/2f/e72f66d454a69f96e323902f48ba0f61.jpg;https://cdn.entero.ru/mp@2x/96/a2/96a23d1cb800e1fd83bb61a9089173b8.jpg,Фритюрница Black+Decker BXDF2100E,Фритюрница Black+Decker BXDF2100E,9451,RUB,Нет,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/252228,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/252228"">Black+Decker BXDF2100E</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры и крышкой со смотровым окном и фильтром против запахов. Корпус выполнен из нержавеющей стали с покрытием, защищающим от отпечатков пальцев, чаша - эмалированная.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Разбирается для очистки</li>
<li>Чашу для масла и корзину можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 130 до 190 °C</li>
</ul>",252228,220 В,2.1 кВт,,,,,,,0,https://entero.ru/manuals/309524/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Black+Decker%20BXDF2100E.pdf,,,,США,Китай,3 л,
https://cdn.entero.ru/mp@2x/39/71/3971e8d226e3729dd12d9a2717aa62e8.jpg;https://cdn.entero.ru/mp@2x/dd/7c/dd7cd59d2aeee29b7b6a042d0a20d89a.jpg;https://cdn.entero.ru/mp@2x/d8/a6/d8a6569bdfcc0f4d489da3becc354a9d.jpg;https://cdn.entero.ru/mp@2x/13/06/130664be016c9c78e80a9ddfb30107e7.jpg;https://cdn.entero.ru/mp@2x/7e/ed/7eed30bbd5ae665fc5ef2d0e72229f4d.jpg;https://cdn.entero.ru/mp@2x/d7/fa/d7fa1a60c57da2072882f616b76fcdef.jpg,Аэрофритюрница Taurus Respire Analogic,973973000,9750,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/283368,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/283368"">Taurus Respire Analogic</a></b> предназначена для приготовления различных пищевых продуктов без использования масла в отелях, офисах, а также домашних условиях. Модель оснащена съемным выдвижным контейнером с вертикальной рукояткой и простым электромеханическим управлением. Корпус обтекаемой формы выполнен из пластика черного цвета с глянцевой поверхностью.</p>

<p><b>Особенности: </b></p>

<ul>
<li>Регулировка температуры и длительности приготовления с помощью поворотных переключателей</li>
<li>Светодиодные индикаторы питания и нагрева</li>
<li>6 рецептов на верхней панели</li>
<li>Антипригарное покрытие</li>
<li>Защита от перегрева</li>
<li>Нескользящие опоры</li>
<li>Легкость очистки</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Диапазон регулировки температуры: от 40 до 200 °C</li>
<li>Максимальная заданная длительность: 30 мин.</li>
<li>Максимальная загрузка: 0,3 кг</li>
</ul>",283368,220 В,1 кВт,,,,,,,0,https://entero.ru/manuals/349558/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Respire%20Analogic.pdf,,,,Испания,Китай,1.5 л,
https://cdn.entero.ru/mp@2x/90/ef/90efdee8877eb0d87d645d0730b43e73.jpg,Фритюрница Taurus Professional 2 Plus,Фритюрница Taurus Professional 2 Plus,10026,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/250442,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250442"">Taurus Professional 2 Plus</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева и нескользящими ножками. Корпус, чаша и крышка выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Фильтр для масла</li>
<li>Холодная зона для масла</li>
<li>2 ручки по бокам для переноски</li>
<li>Опоры для подвешивания козины после жарки с целью удаления излишков масла</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: до 190 °C</li>
<li>Загрузка продукта: до 0,6 кг</li>
</ul>",250442,220 В,1.7 кВт,,,,,,,0,https://entero.ru/manuals/307163/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Professional%202%20Plus.pdf,10444,,,Испания,Китай,2 л,
https://cdn.entero.ru/mp@2x/71/95/71953909c7ad0ec3b887a2d5a1c4ba2d.jpg;https://cdn.entero.ru/mp@2x/43/51/43518d80bf84c3b7443e2672fa33cceb.jpg,Фритюрница Taurus Professional 3 Plus,Фритюрница Taurus Professional 3 Plus,12990,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/250443,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250443"">Taurus Professional 3 Plus</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева и нескользящими ножками. Корпус, чаша и крышка выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Фильтр для масла</li>
<li>Холодная зона для масла</li>
<li>Крышка со смотровым окном</li>
<li>Система фильтров в крышке против запахов и дыма</li>
<li>2 ручки по бокам для переноски</li>
<li>Съемная ручка корзины</li>
<li>Опоры для подвешивания козины после жарки с целью удаления излишков масла</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 150 до 190 °C</li>
<li>Загрузка продукта: до 1 кг</li>
</ul>",250443,220 В,2.1 кВт,200 мм,390 мм,230 мм,,,,0,https://entero.ru/manuals/307164/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Professional%203%20Plus.pdf,,,,Испания,Китай,3 л,
https://cdn.entero.ru/mp@2x/db/74/db742d7de07a8d8e35997ee847706ab4.jpg;https://cdn.entero.ru/mp@2x/b8/34/b8345a7ba27318585f0ef90db2953e8a.jpg;https://cdn.entero.ru/mp@2x/3d/8f/3d8f7da261379de3701dff172dd9005d.jpg;https://cdn.entero.ru/mp@2x/aa/e3/aae31b36b1a16a9515945c6af2f71b09.jpg,Аэрофритюрница Profi Cook PC-FR 1239 H,PC-FR 1239 H / 501239,13636,RUB,Нет,,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/303286,"<p><span class=""b"">Аэрофритюрница</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/303286"">Profi Cook PC-FR 1239 H</a></b> используется в домашних условиях для приготовления различных блюд с хрустящей корочкой без использования масла либо с добавлением небольшого его количества благодаря принудительной циркуляции горячего воздуха в камере. Модель оснащена выдвижным контейнером со съемным решетчатым поддоном, вертикальной рукояткой, кабелем питания с вилкой, сенсорной панелью управления, цифровым дисплеем и светодиодной подсветкой индикации. Корпус выполнен из ударопрочного пластика черного цвета со вставками из нержавеющей стали на рукоятке, верхней и фронтальных панелях.</p>

<p><b>Особенности: </b></p>

<ul>
<li>8 предустановленных программ приготовления:
<ul>
<li>Картофель фри</li>
<li>Куриные ножки</li>
<li>Ребрышки</li>
<li>Стейк</li>
<li>Креветки</li>
<li>Рыба</li>
<li>Торт</li>
<li>Размораживание / поддержание температуры</li>
</ul>
</li>
<li>Ручной режим с установкой температуры и длительности приготовления</li>
<li>Цифровая индикация температуры и длительности</li>
<li>Интегрированные в клавиши символьные светодиодные индикаторы программ</li>
<li>Звуковая сигнализация для подтверждения настроек и оповещения об окончании приготовления </li>
<li>Автоматический переход в режим ожидания по окончании приготовления и при длительном отсутствии действий</li>
<li>Простое управление с помощью легких прикосновений и удобного меню </li>
<li>Устойчивая нескользящая база</li>
<li>Компактные габариты для оптимизации пространства</li>
<li>Класс электрозащиты: I</li>
<li>Эргономичный стильный дизайн</li>
</ul>

<p><b>Характеристики:</b></p>

<ul>
<li>Диапазон регулировки температуры: от 60 до 200 °C</li>
<li>Диапазон регулировки длительности: от 1 до 60 мин.</li>
</ul>",303286,220 В,1.4 кВт,275 мм,350 мм,330 мм,,,,0,https://entero.ru/manuals/363528/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Profi%20Cook%20PC-FR%201239%20H.pdf,,,4.3 кг,Германия,Китай,5.5 л,
https://cdn.entero.ru/mp@2x/06/fc/06fc6d45f4fb32d35bf8056ef7c7a278.jpg;https://cdn.entero.ru/mp@2x/27/81/27813b8f28a8e99b685fc54f79f1f0d3.jpg;https://cdn.entero.ru/mp@2x/b7/30/b73047e7428bea57c59ed89577d584e7.jpg,Фритюрница Taurus Professional 3 Plus Compact,Фритюрница Taurus Professional 3 Plus Compact,13750,RUB,Нет,Taurus,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/250444,"<p>Фритюрница <b class=""b""><a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/250444"">Taurus Professional 3 Plus Compact</a></b> предназначена для приготовления различных продуктов в большом количестве горячего масла или жира в частных домах и квартирах. Модель оснащена регулятором температуры, световым индикатором нагрева и нескользящими ножками. Корпус, чаша и крышка выполнены из нержавеющей стали.</p>

<p><b>Особенности:</b></p>

<ul>
<li>Фильтр для масла</li>
<li>Холодная зона для масла</li>
<li>Крышка со смотровым окном</li>
<li>Система фильтров в крышке против запахов и дыма</li>
<li>2 ручки по бокам для переноски</li>
<li>Съемная ручка корзины</li>
<li>Опоры для подвешивания козины после жарки с целью удаления излишков масла</li>
<li>Съемные детали можно мыть в посудомоечной машине</li>
<li>Защита от перегрева</li>
</ul>

<p><b>Дополнительные характеристики:</b></p>

<ul>
<li>Температурный режим: от 150 до 190 °C</li>
<li>Загрузка продукта: до 1 кг</li>
<li>Размер корзины: 170х220х90 мм</li>
</ul>",250444,220 В,2.6 кВт,210 мм,350 мм,220 мм,,,,0,https://entero.ru/manuals/307165/%D0%98%D0%BD%D1%81%D1%82%D1%80%D1%83%D0%BA%D1%86%D0%B8%D1%8F%20%D0%BD%D0%B0%20Taurus%20Professional%203%20Plus%20Compact.pdf,14785,,,Испания,Китай,3 л,
https://cdn.entero.ru/mp@2x/cf/dd/cfdd06501f7c604b3ff0c8041794960e.jpg;https://cdn.entero.ru/mp@2x/73/ec/73ec0ae4a4d7cfdec26872962421307f.jpg;https://cdn.entero.ru/mp@2x/50/44/50440c3fc6ed7b339db09c8bb4f626ee.jpg;https://cdn.entero.ru/mp@2x/31/f4/31f4e79a8bdddc50e62ea251a431ad1f.jpg,Набор для аэрофритюрницы CASO AF 250,Набор для аэрофритюрницы CASO AF 250,3615,RUB,Да,CASO,Бытовая техника,Техника для кухни,Фритюрницы,https://entero.ru/item/173053,"<p><span class=""b"">Набор для аэрофритюрницы</span><b class=""b""> <a style=""text-decoration:none;cursor:text;"" href=""http://entero.ru/item/173053"">CASO AF 250</a></b> предназначен для приготовления стейков, шашлыков, рыбы, гамбургеров и других продуктов в аэрофритюрнице AF 250 в частных домах и квартирах. В набор входят сковорода, решетка и 3 шампура.</p>

<p> </p>",173053,,,,,,,,,0,,,,,,,,
